timestamp,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
s,-,-,-,-,-,-,-,-,-,deg,deg,deg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,deg/s,deg/s,deg/s,-,-,-,-,deg,deg,m,m,m,m,m/s,m/s,m/s,m/s,m/s,m/s,m/s2,m/s2,m/s2,m/s,-
327.301135,0.125464,-0.744955,-0.655211,-0.198725,0.628174,-0.752267,0.971991,0.224589,-0.069228,107.1315,-76.4074,-57.7339,0.216790,-0.061520,0.989740,-0.575460,-0.826276,0.128384,-0.003391,0.011384,-0.025272,0.224589,-0.069228,0.971991,0.004001,-0.004592,-0.027251,-3.6010,16.6010,9.8870,0.648924,0.376337,-0.626885,0.210437,40.34979660,-111.62410890,2432.94,1.990,-0.203,-8.730,-0.122,0.008,0.069,-0.059,0.008,0.018,-0.0592,0.0253,-0.0075,0.060,16
327.376187,0.105200,-0.753954,-0.648449,-0.191286,0.624548,-0.757198,0.975880,0.203696,-0.078519,111.0802,-77.3905,-61.1910,0.188960,-0.090820,1.026850,-0.577507,-0.870396,0.085276,0.018794,0.015652,0.007159,0.203696,-0.078519,0.975880,-0.002936,-0.024601,0.005970,-3.6010,14.2820,10.1310,0.642501,0.373888,-0.632034,0.218937,40.34979660,-111.62410890,2432.93,1.990,-0.203,-8.740,0.018,-0.015,-0.088,-0.070,0.012,0.023,-0.0181,0.0729,0.0109,0.071,16
327.451240,0.095258,-0.762219,-0.640271,-0.181643,0.619088,-0.764026,0.978740,0.189081,-0.079479,112.7991,-78.1643,-62.3264,0.216790,-0.078120,1.023920,-0.575391,-0.870043,0.116030,-0.023092,0.032787,0.008516,0.189081,-0.079479,0.978740,0.039509,-0.010941,0.000180,1.7700,11.4130,10.3750,0.639310,0.372709,-0.633109,0.227032,40.34979650,-111.62410890,2432.94,1.979,-0.203,-8.730,-0.084,0.007,0.040,-0.077,0.025,0.031,0.0276,0.1113,0.0240,0.081,16
327.526292,0.085656,-0.769505,-0.632871,-0.162715,0.615873,-0.770859,0.982948,0.169006,-0.072457,113.2060,-79.4040,-62.2370,0.151850,-0.058100,1.009270,-0.581023,-0.838496,0.066313,0.001220,-0.001845,-0.019414,0.169006,-0.072457,0.982948,-0.005356,0.002057,-0.018678,6.5300,13.7930,8.1170,0.638175,0.368184,-0.632984,0.237705,40.34979660,-111.62410900,2432.94,1.990,-0.195,-8.724,-0.003,0.160,0.240,-0.078,0.042,0.038,0.0742,0.1380,0.0331,0.089,16
327.601345,0.080839,-0.774924,-0.626863,-0.142753,0.613436,-0.776735,0.986452,0.152277,-0.061033,111.8412,-80.5578,-60.4778,0.148920,-0.020990,0.988760,-0.591513,-0.802140,0.083359,-0.027385,-0.010276,-0.042521,0.152277,-0.061033,0.986452,0.008443,0.027743,-0.042692,8.3000,12.2070,7.3850,0.638992,0.363468,-0.631195,0.247332,40.34979645,-111.62410900,2432.93,1.974,-0.195,-8.739,-0.114,0.048,0.004,-0.070,0.062,0.040,0.1191,0.1478,0.0381,0.094,16
327.676398,0.067846,-0.778063,-0.624512,-0.128437,0.613935,-0.778838,0.989394,0.133051,-0.058279,113.6544,-81.6479,-62.1552,0.116690,-0.079100,1.004880,-0.558098,-0.846188,0.046364,0.022231,0.026786,-0.027878,0.133051,-0.058279,0.989394,-0.004561,-0.033121,-0.029514,4.3330,13.4270,5.4930,0.637083,0.357837,-0.633318,0.254922,40.34979630,-111.62410900,2432.94,1.957,-0.195,-8.728,-0.139,-0.013,-0.078,-0.055,0.082,0.039,0.1599,0.1438,0.0403,0.099,16
327.751449,0.055255,-0.778734,-0.624917,-0.116977,0.616514,-0.778606,0.991596,0.116123,-0.057028,116.1558,-82.5668,-64.7158,0.086420,-0.110830,1.006830,-0.538103,-0.862361,0.015406,0.053605,0.043912,-0.027825,0.116123,-0.057028,0.991596,-0.017903,-0.066102,-0.029766,4.0890,11.3520,1.3420,0.635362,0.352054,-0.636060,0.260386,40.34979630,-111.62410905,2432.94,1.957,-0.191,-8.727,-0.030,0.092,0.036,-0.034,0.099,0.037,0.1918,0.1254,0.0404,0.105,16
327.826502,0.048603,-0.773854,-0.631496,-0.096177,0.625680,-0.774128,0.994177,0.098360,-0.044017,114.1087,-83.8138,-63.1901,0.014640,-0.057120,1.007810,-0.591514,-0.817321,-0.035424,0.070173,-0.022317,-0.037140,0.098360,-0.044017,0.994177,-0.071920,-0.025403,-0.031367,9.9480,9.8260,-5.8590,0.638409,0.341665,-0.636611,0.265377,40.34979630,-111.62410920,2432.95,1.957,-0.178,-8.718,0.007,0.182,0.102,-0.010,0.112,0.036,0.2128,0.0977,0.0396,0.113,16
327.901554,0.056611,-0.759661,-0.647850,-0.073620,0.643948,-0.761519,0.995678,0.090805,-0.019472,102.1031,-84.6713,-52.4413,0.035640,0.004880,0.980950,-0.637198,-0.746493,0.016828,0.021753,-0.032705,-0.063643,0.090805,-0.019472,0.995678,-0.043365,0.012052,-0.059728,15.9300,3.8450,-12.7560,0.648284,0.328685,-0.633800,0.264561,40.34979630,-111.62410930,2432.94,1.957,-0.169,-8.724,0.024,0.157,0.041,0.016,0.122,0.039,0.2179,0.0626,0.0395,0.123,16
327.976606,0.063791,-0.746412,-0.662420,-0.054963,0.660136,-0.749132,0.996449,0.084197,0.001086,89.2609,-85.1698,-40.7483,0.057120,0.011230,1.000480,-0.667476,-0.745218,0.058949,0.010217,-0.006218,-0.042112,0.084197,0.001086,0.996449,-0.015277,-0.002156,-0.040969,13.9160,4.0890,-10.6200,0.656699,0.317242,-0.631518,0.263229,40.34979630,-111.62410940,2432.94,1.957,-0.161,-8.724,0.087,0.111,0.028,0.042,0.127,0.045,0.2088,0.0246,0.0417,0.133,16
328.051659,0.065997,-0.735981,-0.673778,-0.033525,0.673233,-0.738670,0.997256,0.071339,0.019758,74.5193,-85.7548,-26.9293,0.010250,0.024900,1.001950,-0.692741,-0.723690,0.031795,0.038438,-0.026544,-0.043853,0.071339,0.019758,0.997256,-0.049289,-0.007158,-0.040306,12.8780,6.8350,-10.1310,0.663134,0.305371,-0.629976,0.264824,40.34979635,-111.62410945,2432.94,1.962,-0.157,-8.724,0.048,0.101,0.021,0.063,0.123,0.052,0.1824,-0.0137,0.0463,0.139,16
328.126711,0.076307,-0.725433,-0.684050,-0.012897,0.685275,-0.728170,0.997001,0.064387,0.042935,56.3036,-85.5615,-9.5935,0.012690,0.074700,0.991690,-0.731587,-0.671093,0.060040,0.011788,-0.040865,-0.051893,0.064387,0.042935,0.997001,-0.039897,0.019465,-0.050311,14.9530,2.8070,-9.5210,0.671661,0.294999,-0.625706,0.265214,40.34979640,-111.62410960,2432.95,1.968,-0.144,-8.717,0.145,0.121,0.054,0.080,0.114,0.057,0.1418,-0.0512,0.0500,0.139,16
328.201764,0.088832,-0.717838,-0.690519,0.004629,0.693550,-0.720394,0.996036,0.060798,0.064932,43.1168,-84.8966,2.9827,0.039550,0.118160,1.010740,-0.779242,-0.645998,0.112207,-0.024171,-0.036177,-0.028093,0.060798,0.064932,0.996036,-0.009448,0.040928,-0.030296,13.4270,1.7080,-6.2250,0.679580,0.287380,-0.620441,0.265777,40.34979650,-111.62410965,2432.95,1.979,-0.140,-8.716,0.085,0.121,0.101,0.091,0.101,0.061,0.0825,-0.0859,0.0493,0.136,16
328.276816,0.094959,-0.712840,-0.694868,0.022520,0.699382,-0.714393,0.995226,0.052190,0.082466,32.3283,-84.3994,13.3414,0.023920,0.126460,1.021480,-0.797668,-0.640756,0.114643,-0.012063,-0.034583,-0.016903,0.052190,0.082466,0.995226,-0.016470,0.031694,-0.018746,10.8640,5.0650,-3.6010,0.684983,0.279782,-0.616838,0.268386,40.34979650,-111.62410970,2432.95,1.979,-0.136,-8.714,0.077,0.118,0.092,0.095,0.089,0.063,0.0069,-0.1153,0.0439,0.130,16
328.351868,0.101472,-0.709786,-0.697070,0.042388,0.703135,-0.709792,0.993935,0.042477,0.101435,22.7218,-83.6864,22.6718,0.000970,0.150390,0.993160,-0.798948,-0.599151,0.108093,-0.009111,-0.048845,-0.043041,0.042477,0.101435,0.993935,-0.029707,0.036655,-0.045775,11.5350,5.2490,-3.4790,0.690297,0.272444,-0.612419,0.272410,40.34979660,-111.62410975,2432.95,1.990,-0.131,-8.722,0.068,0.054,0.072,0.093,0.079,0.066,-0.0873,-0.1339,0.0314,0.122,16
328.426921,0.113836,-0.707398,-0.697588,0.060630,0.705790,-0.705821,0.991648,0.038053,0.123234,17.1598,-82.5896,28.0403,0.015130,0.204100,0.973630,-0.821851,-0.542240,0.142755,-0.047136,-0.060066,-0.054465,0.038053,0.123234,0.991648,-0.011123,0.068566,-0.063018,12.0840,2.4410,-1.5250,0.696933,0.266839,-0.605954,0.275503,40.34979670,-111.62410980,2432.95,2.001,-0.127,-8.717,0.096,0.040,-0.002,0.089,0.071,0.072,-0.1923,-0.1400,0.0103,0.114,16
328.501973,0.120062,-0.708409,-0.695516,0.069742,0.704871,-0.705899,0.990314,0.036245,0.134034,15.1319,-82.0188,30.1514,0.039550,0.175780,1.014160,-0.825140,-0.589234,0.181470,-0.033720,-0.011614,-0.016455,0.036245,0.134034,0.990314,0.015105,0.029446,-0.021154,6.2860,1.8920,0.1220,0.699816,0.265121,-0.602241,0.277984,40.34979675,-111.62410980,2432.96,2.007,-0.127,-8.712,0.076,0.027,0.064,0.080,0.063,0.078,-0.3013,-0.1279,-0.0274,0.102,16
328.577025,0.126392,-0.709893,-0.692876,0.079760,0.703488,-0.706217,0.988769,0.033997,0.145537,13.1483,-81.4047,32.2540,0.054680,0.154290,1.034660,-0.819509,-0.617792,0.209892,-0.020490,0.025427,0.001470,0.033997,0.145537,0.988769,0.032483,-0.003547,0.000891,8.4830,3.2340,2.1970,0.702748,0.263328,-0.598239,0.280916,40.34979680,-111.62410980,2432.95,2.013,-0.127,-8.714,-0.017,0.029,0.085,0.064,0.050,0.080,-0.4053,-0.1012,-0.0849,0.081,16
328.652078,0.140412,-0.709626,-0.690445,0.100578,0.703970,-0.703072,0.984971,0.029276,0.170218,9.7589,-80.0541,35.6143,0.049800,0.243160,0.989250,-0.848583,-0.519328,0.224559,-0.070525,-0.023976,-0.028841,0.029276,0.170218,0.984971,0.032324,0.060642,-0.040721,14.8310,4.6990,-0.7320,0.709683,0.257984,-0.590199,0.285411,40.34979685,-111.62410985,2432.96,2.018,-0.123,-8.710,0.112,0.113,0.049,0.034,0.031,0.077,-0.4941,-0.0622,-0.1712,0.046,16
328.727130,0.149563,-0.702975,-0.695311,0.119171,0.710910,-0.693112,0.981544,0.020803,0.190101,6.2451,-78.9751,38.5477,0.004880,0.272460,0.979980,-0.872193,-0.484960,0.196753,-0.052779,-0.057039,-0.032472,0.020803,0.190101,0.981544,-0.004123,0.070059,-0.046564,10.6810,4.3940,-8.2390,0.715991,0.249275,-0.585501,0.287066,40.34979690,-111.62410990,2432.97,2.024,-0.119,-8.693,0.008,0.074,0.119,-0.014,0.014,0.071,-0.5640,-0.0183,-0.2784,0.020,16
328.802183,0.159337,-0.688482,-0.707534,0.127603,0.725041,-0.676781,0.978943,0.017553,0.203378,4.9327,-78.2212,38.6891,0.008300,0.288570,0.987790,-0.896248,-0.458233,0.214085,-0.059088,-0.052098,-0.020522,0.017553,0.203378,0.978943,0.002547,0.072892,-0.036153,5.7980,-0.5490,-14.5870,0.722454,0.240269,-0.583594,0.282400,40.34979690,-111.62410990,2432.97,2.024,-0.119,-8.694,-0.078,0.019,0.091,-0.079,0.005,0.063,-0.6034,0.0252,-0.3978,0.080,16
328.877236,0.173122,-0.671181,-0.720795,0.129993,0.741014,-0.658786,0.976284,0.020352,0.215535,5.3942,-77.4968,36.9020,0.060540,0.293450,0.940910,-0.864680,-0.394538,0.267876,-0.096103,-0.015151,-0.063267,0.020352,0.215535,0.976284,0.051988,0.065615,-0.080374,4.6990,-3.1120,-16.1740,0.729670,0.232687,-0.581454,0.274499,40.34979680,-111.62410980,2432.97,2.013,-0.127,-8.700,-0.125,-0.118,0.035,-0.153,0.006,0.049,-0.6123,0.0635,-0.5117,0.153,16
328.952288,0.187329,-0.657594,-0.729711,0.135350,0.753056,-0.643884,0.972928,0.021852,0.230075,5.4255,-76.6376,35.8491,0.089350,0.351560,0.886230,-0.861138,-0.293792,0.298512,-0.156491,-0.028412,-0.101279,0.021852,0.230075,0.972928,0.079298,0.109185,-0.131698,3.7230,-0.4270,-14.1600,0.736624,0.225942,-0.577852,0.269114,40.34979675,-111.62410980,2432.97,2.007,-0.127,-8.693,-0.162,0.012,0.031,-0.226,0.020,0.015,-0.5781,0.0889,-0.5971,0.227,16
329.027340,0.188317,-0.651835,-0.734608,0.140671,0.758180,-0.636690,0.971982,0.016561,0.234472,4.0403,-76.4050,36.7594,0.114250,0.362790,0.861320,-0.847696,-0.257262,0.319013,-0.185910,-0.012752,-0.122284,0.016561,0.234472,0.971982,0.109489,0.116018,-0.155662,-4.3940,7.0190,-10.1310,0.738405,0.221170,-0.577796,0.268317,40.34979650,-111.62410980,2432.98,1.980,-0.127,-8.692,-0.294,-0.034,-0.075,-0.291,0.043,-0.044,-0.5064,0.0980,-0.6436,0.295,16
329.102392,0.162073,-0.649995,-0.742455,0.148259,0.759902,-0.632905,0.975578,-0.007499,0.219527,-1.9565,-77.3112,42.4513,0.066890,0.239250,0.924310,-0.830929,-0.393277,0.266373,-0.077136,0.046525,-0.092933,-0.007499,0.219527,0.975578,0.086189,0.007423,-0.096268,-12.5730,20.3240,-6.7740,0.731693,0.213684,-0.587006,0.272742,40.34979620,-111.62410980,2432.97,1.946,-0.127,-8.702,-0.447,0.005,-0.134,-0.341,0.071,-0.132,-0.3914,0.0783,-0.6306,0.348,16
329.177444,0.129370,-0.644561,-0.753528,0.176125,0.762768,-0.622226,0.975830,-0.052218,0.212202,-13.8244,-77.3771,53.7014,-0.055660,0.109860,0.922360,-0.773036,-0.499922,0.135676,0.068260,0.060365,-0.120853,-0.052218,0.212202,0.975830,0.008358,-0.114642,-0.098470,-0.6710,31.3110,-7.5070,0.725317,0.196469,-0.596069,0.282871,40.34979590,-111.62410980,2432.94,1.913,-0.127,-8.728,-0.492,0.020,-0.142,-0.377,0.096,-0.234,-0.2482,0.0302,-0.5656,0.389,16
329.252497,0.126893,-0.641701,-0.756385,0.234134,0.760379,-0.605810,0.963888,-0.100222,0.246731,-22.1070,-74.5552,61.5437,-0.074210,0.074210,0.826170,-0.681940,-0.461449,0.124874,0.092346,0.097938,-0.225510,-0.100222,0.246731,0.963888,0.037812,-0.184821,-0.182718,33.6300,34.4840,-8.0560,0.730411,0.173049,-0.588803,0.299775,40.34979560,-111.62410990,2432.92,1.879,-0.119,-8.747,-0.426,0.198,-0.195,-0.395,0.114,-0.330,-0.0834,-0.0525,-0.4377,0.411,16
329.327549,0.155844,-0.627053,-0.763228,0.327543,0.761758,-0.558964,0.931895,-0.162879,0.324102,-26.6820,-68.7322,64.5551,-0.193840,0.181150,0.693840,-0.673358,-0.313330,0.014731,0.086395,-0.020529,-0.310974,-0.162879,0.324102,0.931895,-0.019161,-0.155252,-0.283055,64.3920,38.3300,-13.7320,0.748616,0.132273,-0.566086,0.318787,40.34979540,-111.62411020,2432.89,1.857,-0.093,-8.779,-0.356,0.312,-0.334,-0.394,0.122,-0.403,0.0864,-0.1578,-0.2661,0.412,16
329.402601,0.205784,-0.608917,-0.766076,0.425565,0.760617,-0.490262,0.881219,-0.225127,0.415656,-28.4408,-61.7898,64.1937,-0.250000,0.398920,0.695800,-0.827391,-0.144090,-0.020899,-0.017212,-0.093766,-0.212176,-0.225127,0.415656,0.881219,-0.013073,-0.029036,-0.230419,73.0590,37.5360,-18.3710,0.771696,0.085893,-0.533661,0.335133,40.34979520,-111.62411030,2432.83,1.835,-0.085,-8.838,-0.251,0.145,-0.583,-0.370,0.115,-0.434,0.2478,-0.2781,-0.0594,0.387,16
329.477654,0.231451,-0.596917,-0.768193,0.503728,0.749072,-0.430289,0.832279,-0.287370,0.474058,-31.2239,-56.3336,65.3223,-0.412100,0.549310,0.800290,-1.038051,-0.140470,-0.121454,0.001231,-0.150462,-0.001780,-0.287370,0.474058,0.832279,-0.112930,0.062952,-0.076989,49.4380,39.7940,-11.7180,0.783355,0.045611,-0.510775,0.351260,40.34979500,-111.62411030,2432.78,1.813,-0.085,-8.892,-0.370,0.027,-0.675,-0.329,0.093,-0.427,0.3926,-0.3991,0.1537,0.342,16
329.552706,0.223181,-0.588106,-0.777381,0.546831,0.735727,-0.399602,0.806949,-0.335912,0.485794,-34.6627,-53.7989,67.7979,-0.545410,0.578610,0.880370,-1.146392,-0.224346,-0.206802,0.060019,-0.162084,0.128457,-0.335912,0.485794,0.806949,-0.197698,0.080516,0.028421,14.3430,27.2820,-13.5490,0.781777,0.020367,-0.506644,0.362935,40.34979475,-111.62411035,2432.73,1.785,-0.081,-8.934,-0.301,0.086,-0.532,-0.275,0.046,-0.379,0.5072,-0.5072,0.3417,0.279,16
329.627758,0.197922,-0.569099,-0.798093,0.560277,0.733768,-0.384285,0.804312,-0.371095,0.464081,-38.6470,-53.5438,70.5439,-0.610830,0.681640,1.010740,-1.315482,-0.230481,-0.275185,-0.002147,-0.155685,0.309681,-0.371095,0.464081,0.804312,-0.227935,0.205259,0.161428,-12.6340,13.7930,-21.8500,0.773914,0.004261,-0.517630,0.364826,40.34979470,-111.62411030,2432.71,1.779,-0.085,-8.963,-0.210,-0.107,-0.286,-0.215,-0.018,-0.303,0.5911,-0.5949,0.4848,0.216,16
329.702811,0.134246,-0.560189,-0.817414,0.553730,0.726489,-0.406936,0.821803,-0.397998,0.407722,-44.3085,-55.2657,76.3722,-0.637690,0.466300,1.062980,-1.215718,-0.446912,-0.276242,0.116171,-0.075764,0.270788,-0.397998,0.407722,0.821803,-0.227892,0.046278,0.196177,-41.6870,11.8400,-12.3290,0.753070,0.002967,-0.544178,0.369793,40.34979455,-111.62411010,2432.69,1.763,-0.102,-8.979,-0.226,-0.176,-0.168,-0.156,-0.093,-0.204,0.6322,-0.6454,0.5525,0.184,16
329.777864,0.072495,-0.570081,-0.818384,0.539897,0.712356,-0.448397,0.838604,-0.409337,0.359427,-48.7145,-56.9930,82.3524,-0.579580,0.329100,1.013180,-1.058800,-0.532784,-0.256586,0.134604,-0.023797,0.158199,-0.409337,0.359427,0.838604,-0.158443,-0.042627,0.129576,-40.4660,7.9340,5.7980,0.732168,0.013337,-0.565781,0.379004,40.34979450,-111.62411000,2432.69,1.757,-0.110,-8.975,-0.057,-0.113,0.082,-0.096,-0.169,-0.098,0.6375,-0.6586,0.5545,0.194,16
329.852916,0.037419,-0.587066,-0.808673,0.534236,0.695640,-0.480289,0.844507,-0.414051,0.339662,-50.6366,-57.6192,85.9935,-0.557610,0.420410,0.860830,-0.963804,-0.418888,-0.352586,0.020926,-0.139852,0.053586,-0.414051,0.339662,0.844507,-0.131759,0.068448,-0.028677,-26.6720,4.5160,14.4040,0.719847,0.023004,-0.574143,0.389424,40.34979450,-111.62410990,2432.70,1.757,-0.119,-8.970,-0.008,-0.134,0.108,-0.037,-0.238,-0.007,0.6011,-0.6213,0.4818,0.242,16
329.927968,-0.005706,-0.615090,-0.788436,0.513694,0.674661,-0.530047,0.857954,-0.408040,0.312118,-52.5869,-59.0877,90.6364,-0.502920,0.316400,0.750970,-0.783837,-0.442934,-0.326195,0.058291,-0.129874,-0.098998,-0.408040,0.312118,0.857954,-0.083080,-0.008018,-0.151984,-36.0100,-3.3560,23.2540,0.703753,0.043342,-0.584861,0.400987,40.34979450,-111.62410970,2432.72,1.757,-0.136,-8.946,-0.003,-0.338,0.153,0.020,-0.297,0.055,0.5370,-0.5437,0.3626,0.297,16
330.003021,-0.039782,-0.654090,-0.755370,0.473885,0.653192,-0.590570,0.879688,-0.381453,0.283979,-53.3336,-61.6047,94.7986,-0.442870,0.275390,0.764640,-0.740098,-0.481560,-0.277494,0.054600,-0.095918,-0.127797,-0.381453,0.283979,0.879688,-0.049617,-0.020889,-0.160048,-38.5740,-17.0890,31.5550,0.688729,0.075907,-0.593506,0.409441,40.34979455,-111.62410935,2432.73,1.762,-0.165,-8.943,0.083,-0.382,0.086,0.070,-0.343,0.072,0.4497,-0.4228,0.2088,0.350,16
330.078073,-0.065832,-0.700969,-0.710146,0.415780,0.627693,-0.658125,0.907080,-0.338590,0.250127,-53.5456,-65.1048,98.9971,-0.337890,0.242670,0.827140,-0.735251,-0.532527,-0.181769,0.013493,-0.031099,-0.122504,-0.338590,0.250127,0.907080,0.012500,-0.019757,-0.124940,-41.5640,-26.2450,34.4230,0.673051,0.118689,-0.600707,0.414809,40.34979460,-111.62410900,2432.73,1.768,-0.195,-8.938,0.183,-0.469,0.026,0.109,-0.381,0.053,0.3529,-0.2772,0.0473,0.396,16
330.153125,-0.082268,-0.746446,-0.660341,0.350676,0.598533,-0.720267,0.932876,-0.290821,0.212521,-53.8421,-68.8877,103.2027,-0.286130,0.206050,0.885250,-0.714833,-0.614627,-0.138713,0.007706,-0.009092,-0.095194,-0.290821,0.212521,0.932876,0.016491,-0.018771,-0.092626,-43.7010,-27.7700,41.5030,0.657417,0.163308,-0.605863,0.417210,40.34979470,-111.62410865,2432.73,1.779,-0.225,-8.937,0.123,-0.359,-0.038,0.130,-0.403,0.007,0.2535,-0.1176,-0.0999,0.423,16
330.228177,-0.098068,-0.793346,-0.600820,0.271297,0.559551,-0.783135,0.957487,-0.239801,0.160359,-56.2287,-73.2331,109.8737,-0.211420,0.137690,0.939940,-0.653237,-0.716413,-0.084722,-0.004734,0.032900,-0.075131,-0.239801,0.160359,0.957487,0.040181,-0.034969,-0.062547,-50.7200,-29.5410,43.5790,0.636758,0.213321,-0.611813,0.417994,40.34979480,-111.62410830,2432.72,1.790,-0.254,-8.945,0.130,-0.380,-0.080,0.140,-0.405,-0.044,0.1582,0.0394,-0.2179,0.429,16
330.303230,-0.109250,-0.839301,-0.532577,0.178370,0.510534,-0.841153,0.977880,-0.186892,0.093930,-63.3164,-77.9264,121.4872,-0.117670,0.043940,0.965330,-0.538136,-0.810547,-0.032606,-0.028540,0.083495,-0.077270,-0.186892,0.093930,0.977880,0.081022,-0.062290,-0.057550,-55.8470,-31.1880,42.3580,0.611395,0.267528,-0.617627,0.416127,40.34979490,-111.62410785,2432.70,1.801,-0.292,-8.964,0.139,-0.504,-0.106,0.136,-0.386,-0.092,0.0729,0.1785,-0.2842,0.410,16
330.378282,-0.116470,-0.876369,-0.467346,0.090899,0.459168,-0.883687,0.989026,-0.145404,0.026181,-79.7928,-81.5039,142.0300,-0.064940,-0.010250,1.000970,-0.451253,-0.895153,-0.036530,-0.054233,0.082423,-0.047385,-0.145404,0.026181,0.989026,0.092264,-0.048731,-0.033056,-53.1000,-24.9630,34.9120,0.584995,0.315508,-0.622386,0.413365,40.34979490,-111.62410740,2432.68,1.801,-0.331,-8.989,0.103,-0.416,-0.269,0.124,-0.352,-0.134,-0.0040,0.2949,-0.3033,0.373,16
330.453334,-0.126695,-0.897892,-0.421591,0.006434,0.424263,-0.905516,0.991921,-0.117437,-0.047975,-112.2207,-82.7119,177.0927,-0.043450,-0.121090,1.024900,-0.317858,-0.979717,-0.078048,-0.039494,0.113664,-0.017901,-0.117437,-0.047975,0.991921,0.085787,-0.085415,-0.012021,-53.5270,-17.2720,25.8780,0.558926,0.352497,-0.632245,0.404493,40.34979505,-111.62410720,2432.66,1.818,-0.348,-9.004,0.095,-0.229,-0.130,0.108,-0.304,-0.164,-0.0727,0.3819,-0.2661,0.323,16
330.528387,-0.137992,-0.915763,-0.377274,-0.072437,0.389229,-0.918288,0.987781,-0.099388,-0.120045,-140.3779,-81.0340,-152.3035,-0.017570,-0.213370,1.001950,-0.180189,-1.001856,-0.116428,-0.041628,0.135666,-0.027079,-0.099388,-0.120045,0.987781,0.093618,-0.105625,-0.030831,-50.0480,-11.4130,22.6440,0.531788,0.384975,-0.641729,0.396458,40.34979510,-111.62410700,2432.66,1.824,-0.364,-9.006,0.203,-0.165,-0.059,0.093,-0.252,-0.186,-0.1357,0.4505,-0.1919,0.268,16
330.603439,-0.149138,-0.930066,-0.335761,-0.133055,0.355346,-0.925217,0.979824,-0.093310,-0.176745,-152.1689,-78.4710,-138.2619,-0.012690,-0.215820,0.973630,-0.124287,-0.975821,-0.164380,-0.061072,0.087185,-0.049704,-0.093310,-0.176745,0.979824,0.092420,-0.051375,-0.051194,-40.7710,-3.8450,20.3240,0.507312,0.409958,-0.648311,0.392762,40.34979510,-111.62410680,2432.65,1.824,-0.381,-9.020,0.047,-0.224,-0.213,0.079,-0.198,-0.197,-0.1913,0.5052,-0.0881,0.214,16
330.678491,-0.162577,-0.940074,-0.299716,-0.183702,0.327284,-0.926897,0.969444,-0.095634,-0.225902,-157.0550,-75.7997,-131.5091,-0.055660,-0.218260,0.931150,-0.064851,-0.924289,-0.243435,-0.033734,0.036563,-0.084648,-0.095634,-0.225902,0.969444,0.051774,-0.004658,-0.083294,-36.7430,0.3050,15.1360,0.484460,0.428964,-0.654936,0.390317,40.34979520,-111.62410670,2432.62,1.835,-0.390,-9.048,-0.016,-0.104,-0.185,0.069,-0.149,-0.196,-0.2398,0.5535,0.0244,0.164,16
330.753544,-0.181673,-0.944014,-0.275376,-0.241780,0.314321,-0.918011,0.953172,-0.100198,-0.285347,-160.6516,-72.3965,-126.9212,-0.046380,-0.236320,0.897940,-0.015756,-0.887386,-0.276754,-0.053849,0.011143,-0.112593,-0.100198,-0.285347,0.953172,0.065618,0.036727,-0.100232,-45.8980,3.2950,9.8870,0.460245,0.444228,-0.667335,0.381446,40.34979520,-111.62410660,2432.61,1.835,-0.398,-9.053,0.068,-0.076,-0.214,0.063,-0.109,-0.186,-0.2765,0.5958,0.1296,0.126,16
330.828596,-0.214898,-0.945013,-0.246515,-0.328943,0.307701,-0.892814,0.919573,-0.110775,-0.376980,-163.6247,-66.8638,-123.1565,-0.086420,-0.416500,0.882320,0.194664,-0.887478,-0.365949,-0.003716,0.084447,-0.060108,-0.110775,-0.376980,0.919573,0.036155,-0.051820,-0.082253,-67.0770,8.3000,1.8920,0.423032,0.462164,-0.689126,0.364080,40.34979520,-111.62410650,2432.61,1.835,-0.407,-9.061,0.083,-0.106,-0.144,0.054,-0.081,-0.171,-0.3013,0.6321,0.2165,0.097,16
330.903648,-0.242727,-0.943611,-0.225127,-0.418855,0.311262,-0.853039,0.875011,-0.112760,-0.470788,-166.5307,-61.0462,-120.0923,-0.135250,-0.587400,0.909170,0.382427,-0.901743,-0.480137,0.041740,0.111180,0.052410,-0.112760,-0.470788,0.875011,-0.010690,-0.128912,-0.010841,-69.2740,5.1870,-9.8870,0.386570,0.478748,-0.711473,0.339366,40.34979520,-111.62410645,2432.58,1.835,-0.411,-9.087,0.003,-0.055,-0.225,0.030,-0.059,-0.149,-0.3099,0.6568,0.2717,0.066,16
